Num_Semestre_Ano;Cod_Instituicao;Cod_Cat_Administrativa;Cod_Curso;Cod_Tipo_Curso;Cod_Municipio;Cod_Turno;Ano_Inicio_Curso;Qtd_Vagas;Qtd_Inscritos;Qtd_Calouros;Qtd_Transf_Interna;Qtd_Transf_Externa;Qtd_Portador_Diploma;Qtd_Reingresso;Qtd_Outros_Ingressos;Qtd_Matriculados;Qtd_Concluintes;Qtd_Trancados;Qtd_Desistentes;Qtd_Mudou_Curso;Qtd_Mudou_Instituicao
200401;2043;2;144;1;313670;2;1999;80;800;80;;;;;1;397;39;12;;;
200401;2043;2;149;1;313670;1;1941;40;175;40;;;;;;262;20;7;;;1
200401;2043;2;149;1;313670;2;1941;40;334;40;;;;;2;114;;8;;;1
200401;2043;2;164;6;313670;1;1979;80;1100;79;;;;;2;325;29;4;1;;1
200401;2043;2;176;5;313670;1;1914;100;521;100;;;;;;524;34;24;2;;
200401;2043;2;189;5;313670;2;2000;40;405;40;;;;;;157;;5;;;
200401;2043;2;200;5;313670;1;1914;60;271;60;;;;;;314;17;13;1;;1
200401;2043;2;200;5;313670;2;2001;30;252;30;;;;;1;115;;7;;;2
200401;2043;2;234;5;313670;1;1913;80;918;80;;;;;;444;61;36;2;;
200401;2043;2;237;8;313670;1;1969;50;172;50;;;;;;220;5;20;2;1;
200401;2043;2;238;8;313670;1;1970;50;200;49;;;;;;225;9;25;;;
200401;2043;2;240;5;313670;1;1993;40;576;40;;;;;;212;21;;;;1
200401;2043;2;266;2;313670;1;1973;80;859;80;;;;;;335;27;12;2;;
200401;2043;2;316;8;313670;1;1948;30;162;30;;;;;2;177;11;9;1;;
200401;2043;2;316;8;313670;2;1948;30;222;30;;;;;;180;14;7;;;
200401;2043;2;352;8;313670;1;1948;30;173;30;;1;;;;150;4;11;2;;
200401;2043;2;352;8;313670;2;1948;30;229;30;;;;;;161;5;12;2;;
200401;2043;2;365;1;313670;1;1997;30;266;30;;;;;;131;3;6;;;2
200401;2043;2;376;8;313670;1;1948;45;245;45;;;;;1;267;8;20;3;;1
200401;2043;2;376;8;313670;2;1948;45;343;45;;;;;;257;17;24;;;
200401;2043;2;397;8;313670;1;1968;30;159;30;;;;;1;104;12;10;1;;
200401;2043;2;404;5;313670;1;1953;160;4196;159;;1;;;;968;80;3;;;
200401;2043;2;423;2;313670;1;2002;;;;;;;;;1802;;;;;
200401;2043;2;429;1;313670;1;1913;80;705;80;;;;;;398;41;8;1;;
200401;2043;2;435;2;313670;1;1965;40;218;40;;;;;4;205;2;16;1;;
200401;2043;2;435;2;313670;2;1965;40;315;40;;;;;;184;27;13;;;
200401;2043;2;465;7;313670;2;1992;40;535;40;2;;;;6;230;9;8;1;;
200401;2043;2;471;8;313670;1;1970;50;362;49;;;;;;230;23;22;1;;4
200401;2043;2;514;5;313670;1;1948;60;441;60;;1;;;;245;28;4;;;
200401;2043;2;591;1;313670;1;2000;45;221;45;;1;;;;46;;;1;;2
200401;2043;2;591;1;313670;2;2000;45;293;44;;;;;2;321;37;15;;;
200402;2043;2;2;1;313670;1;1988;;;;;;;;1;236;28;2;2;1;
200402;2043;2;2;1;313670;2;1999;;;;;;;;;235;26;4;1;;
200402;2043;2;47;5;313670;1;1992;;;;;;;;;264;36;;;;
200402;2043;2;49;8;313670;1;1970;;;;;;;;;157;21;2;;;
200402;2043;2;83;1;313670;2;2003;;;;2;;;;2;53;;6;;;
200402;2043;2;95;8;313670;1;1969;;;;;;;;;241;34;7;;;
200402;2043;2;100;8;313670;2;1948;;;;;;;;;172;24;8;;;
200402;2043;2;113;1;313670;1;1958;;;;;3;;;10;203;25;3;;;1
200402;2043;2;113;1;313670;2;2000;;;;;;;;;238;18;4;;;
200402;2043;2;144;1;313670;1;1914;;;;;;;;2;503;48;5;;;1
200402;2043;2;144;1;313670;2;1999;;;;;;;;1;390;36;8;3;;
200402;2043;2;149;1;313670;1;1941;;;;;;;;;235;25;4;;;
200402;2043;2;149;1;313670;2;1941;;;;;;;;1;109;;6;;;
200402;2043;2;164;6;313670;1;1979;;;;;;;;;335;28;;;;1
200402;2043;2;176;5;313670;1;1914;;;;;;;;;501;35;10;1;;2
200402;2043;2;189;5;313670;2;2000;;;;2;;;;2;175;;2;;;
200402;2043;2;200;5;313670;1;1914;;;;;;;;;324;25;4;;;
200402;2043;2;200;5;313670;2;2001;;;;;;;;;111;;5;;;
200402;2043;2;234;5;313670;1;1913;;;;;;;;1;442;80;14;2;;
200402;2043;2;237;8;313670;1;1969;;;;;;;;;230;35;4;;2;1
200402;2043;2;238;8;313670;1;1970;;;;;;;;;223;15;9;;;
200402;2043;2;240;5;313670;1;1993;;;;;;;;;209;24;1;1;;
200402;2043;2;266;2;313670;1;1973;;;;;;;;;337;32;2;;;3
200402;2043;2;316;8;313670;1;1948;;;;;;;;;163;23;1;1;;
200402;2043;2;316;8;313670;2;1948;;;;;;;;1;188;15;5;;;
200402;2043;2;352;8;313670;1;1948;;;;;;;;;128;23;1;;;
200402;2043;2;352;8;313670;2;1948;;;;;;;;;174;28;3;5;;
200402;2043;2;365;1;313670;1;1997;;;;;;;;;124;21;1;;;
200402;2043;2;376;8;313670;1;1948;;;;;;;;;235;30;6;;;
200402;2043;2;376;8;313670;2;1948;;;;;2;;;1;274;26;3;1;;1
200402;2043;2;397;8;313670;1;1968;;;;;;;;;91;3;6;;;
200402;2043;2;404;5;313670;1;1953;;;;;;;;1;966;81;1;2;;
200402;2043;2;423;2;313670;1;2002;;;;;;;;;1802;;;;;
200402;2043;2;429;1;313670;1;1913;;;;;1;;;;395;39;2;;;
200402;2043;2;435;2;313670;1;1965;;;;;;;;1;185;40;2;1;;
200402;2043;2;435;2;313670;2;1965;;;;;1;;;;189;16;2;;;
200402;2043;2;465;7;313670;2;1992;;;;;;;;1;214;27;3;;;
200402;2043;2;471;8;313670;1;1970;;;;;;;;;222;25;7;;;
200402;2043;2;514;5;313670;1;1948;;;;;;;;;243;24;1;;;
200402;2043;2;591;1;313670;1;2000;;;;;;;;;89;;1;1;;
200402;2043;2;591;1;313670;2;2000;;;;;1;;;;273;33;8;;;
200501;2043;2;2;1;313670;1;1988;40;353;40;;;;;;244;24;2;6;;
200501;2043;2;2;1;313670;2;1999;40;455;40;;2;;;;251;13;3;5;1;
200501;2043;2;47;5;313670;1;1992;50;255;50;;;;;;251;20;1;7;;1
200501;2043;2;49;8;313670;1;1970;30;154;30;;;;;;172;16;;4;;
200501;2043;2;83;1;313670;1;1997;30;376;27;;;;;;126;24;;6;;2
200501;2043;2;83;1;313670;2;2003;30;378;30;;;;;;55;;2;;;
200501;2043;2;95;8;313670;1;1969;50;710;50;;;4;;;239;34;2;6;;
200501;2043;2;100;8;313670;2;1948;40;188;30;;;;;;195;9;6;16;;
200501;2043;2;113;1;313670;1;1958;50;602;50;;;;;;201;20;2;3;;
200501;2043;2;113;1;313670;2;2000;50;375;50;;;;;;242;17;4;;;
200501;2043;2;144;1;313670;1;1914;100;1184;100;;;;;;498;39;1;8;;
200501;2043;2;144;1;313670;2;1999;80;674;80;;;;;1;393;27;;3;;
200501;2043;2;149;1;313670;1;1941;40;196;40;;;;;;243;14;1;10;;
200501;2043;2;149;1;313670;2;1941;40;319;40;;;;;;149;1;1;3;;
200501;2043;2;164;6;313670;1;1979;80;1004;80;;;;;;344;32;;5;;1
200501;2043;2;176;5;313670;1;1914;100;491;100;;;;;;513;20;1;19;;
200501;2043;2;189;5;313670;2;2000;40;468;40;;;;;;194;11;1;3;;
200501;2043;2;200;5;313670;1;1914;60;381;60;;;;;;315;15;5;16;;
200501;2043;2;200;5;313670;2;2001;30;250;30;;;;;;136;;2;6;1;1
200501;2043;2;234;5;313670;1;1913;80;1089;80;;;35;;;442;44;4;6;;
200501;2043;2;237;8;313670;1;1969;50;173;50;;;;;;208;11;4;4;;
200501;2043;2;238;8;313670;1;1970;50;175;50;;;;;;225;12;2;17;;2
200501;2043;2;240;5;313670;1;1993;40;639;40;;;;;;205;19;;2;;
200501;2043;2;266;2;313670;1;1973;80;789;80;;;;;;344;35;1;7;;
200501;2043;2;285;8;313670;1;1948;45;245;45;;;;;;265;16;2;;;
200501;2043;2;285;8;313670;2;1948;45;343;45;;;;;;240;7;6;3;;
200501;2043;2;315;8;313670;1;1948;30;183;30;;1;;;;182;18;;;;1
200501;2043;2;315;8;313670;2;1948;30;222;30;;;;;;172;11;8;;;
200501;2043;2;352;8;313670;1;1948;30;193;30;;;;;;148;3;3;;;
200501;2043;2;352;8;313670;2;1948;30;255;30;;;;;;157;10;4;;;
200501;2043;2;397;8;313670;1;1968;30;170;30;;;;;;108;5;1;13;;1
200501;2043;2;404;5;313670;1;1953;160;5622;160;;;;;;964;75;1;5;;
200501;2043;2;423;2;313670;1;2002;;;;;;;;;1802;1771;;27;;
200501;2043;2;429;1;313670;1;1913;80;796;80;;;;;;398;43;;2;;
200501;2043;2;435;2;313670;1;1965;40;226;40;;;;;;201;18;;16;;2
200501;2043;2;435;2;313670;2;1965;40;376;40;;2;1;;;175;25;2;8;;
200501;2043;2;465;7;313670;2;1992;40;625;40;;;;;2;228;5;1;4;;
200501;2043;2;471;8;313670;1;1970;50;347;50;;;;;;225;16;3;3;;
200501;2043;2;514;5;313670;1;1948;60;469;60;;;;;;246;27;1;4;;
200501;2043;2;591;1;313670;1;2000;45;266;45;;;;;;86;16;2;1;;
200501;2043;2;591;1;313670;2;2000;45;254;45;;;;;;280;;7;7;;
200502;2043;2;2;1;313670;1;1988;;;;;;;;;217;20;4;;;
200502;2043;2;2;1;313670;2;1999;;;;;1;;;;233;21;15;6;;
200502;2043;2;47;5;313670;1;1992;;;;;;;;;249;29;4;1;;
200502;2043;2;49;8;313670;1;1970;;;;;;2;;;161;20;;;;
200502;2043;2;83;1;313670;1;1997;;;;;;;;;123;;2;1;;
200502;2043;2;83;1;313670;2;2003;;;;;;;;1;83;1;;2;;
200502;2043;2;95;8;313670;1;1969;;;;;;3;;;244;33;;;;
200502;2043;2;100;8;313670;2;1948;;;;;;;;;176;24;5;6;;
200502;2043;2;113;1;313670;1;1958;;;;;;;;;201;24;3;4;;
200502;2043;2;113;1;313670;2;2000;;;;;;;;;248;21;2;1;;
200502;2043;2;144;1;313670;1;1914;;;;;;;;;498;53;4;9;;
200502;2043;2;144;1;313670;2;1999;;;;;;;;;400;34;3;4;;1
200502;2043;2;149;1;313670;1;1941;;;;;;;;;219;30;5;5;;
200502;2043;2;149;1;313670;2;1941;;;;;;;;;139;;1;7;;
200502;2043;2;164;6;313670;1;1979;;;;;;;;;350;41;1;;;4
200502;2043;2;176;5;313670;1;1914;;;;;;;;;515;30;15;9;;
200502;2043;2;189;5;313670;2;2000;;;;;;;;;198;10;;;;
200502;2043;2;200;5;313670;1;1914;;;;;;;;2;315;34;3;14;;
200502;2043;2;200;5;313670;2;2001;;;;;;;;2;134;2;;7;;
200502;2043;2;234;5;313670;1;1913;;;;;;1;;;432;78;;9;;1
200502;2043;2;237;8;313670;1;1969;;;;;;;;;220;27;1;1;;
200502;2043;2;238;8;313670;1;1970;;;;;;;;;216;11;2;16;;2
200502;2043;2;240;5;313670;1;1993;;;;;;;;;203;22;2;3;;
200502;2043;2;266;2;313670;1;1973;;;;;;;;;345;37;1;5;;2
200502;2043;2;285;8;313670;1;1948;;;;;;;;;245;23;4;;;
200502;2043;2;285;8;313670;2;1948;;;;;;;1;;269;31;1;2;;
200502;2043;2;315;8;313670;1;1948;;;;;;1;;;157;18;2;;;
200502;2043;2;315;8;313670;2;1948;;;;;;;;;190;21;;;;
200502;2043;2;352;8;313670;1;1948;;;;;;;;;122;25;1;;;
200502;2043;2;352;8;313670;2;1948;;;;;;;;;152;27;3;3;;
200502;2043;2;397;8;313670;1;1968;;;;;;;;;96;4;;7;;
200502;2043;2;404;5;313670;1;1953;;;;;;;;;963;80;1;22;;
200502;2043;2;423;2;313670;1;2002;;;;;;;;;33;6;;;;
200502;2043;2;429;1;313670;1;1913;;;;;;;;;392;37;;3;;
200502;2043;2;435;2;313670;1;1965;;;;;;;;;183;30;1;3;;
200502;2043;2;435;2;313670;2;1965;;;;;;;;;201;5;;2;;
200502;2043;2;465;7;313670;2;1992;;;;;;;;;217;24;6;;;
200502;2043;2;471;8;313670;1;1970;;;;;;;;;231;24;2;3;;
200502;2043;2;514;5;313670;1;1948;;;;;;;;;247;31;1;1;;
200502;2043;2;591;1;313670;1;2000;;;;;;2;;1;131;24;1;2;;1
200502;2043;2;591;1;313670;2;2000;;;;;;;;;240;;4;6;;
200601;2043;2;2;1;313670;1;1988;40;376;40;;;;;1;235;26;3;1;;1
200601;2043;2;2;1;313670;2;1999;40;409;40;;;;;1;250;20;5;;;3
200601;2043;2;47;5;313670;1;1992;51;323;51;;;;;;243;19;10;3;;1
200601;2043;2;49;8;313670;1;1970;31;141;31;;;;;;176;15;8;1;;
200601;2043;2;83;1;313670;1;1997;31;276;31;;;;;1;134;6;13;3;;1
200601;2043;2;83;1;313670;2;2003;31;343;31;;;;;2;83;;1;;;1
200601;2043;2;95;8;313670;1;1969;51;591;51;;;;;1;240;36;1;;;
200601;2043;2;100;8;313670;2;1948;40;209;40;;;;;;188;36;2;2;;
200601;2043;2;113;1;313670;1;1958;51;453;51;;;;;1;204;19;4;1;;1
200601;2043;2;113;1;313670;2;2000;51;502;51;;;;;;249;22;9;;;
200601;2043;2;144;1;313670;1;1914;100;917;100;;;;;;504;40;2;1;;1
200601;2043;2;144;1;313670;2;1999;81;917;81;;;;;;408;41;1;2;;1
200601;2043;2;149;1;313670;1;1941;40;216;40;;;;;1;227;11;19;4;;
200601;2043;2;149;1;313670;2;1941;40;262;40;;;;;5;192;1;10;2;;
200601;2043;2;164;6;313670;1;1979;81;856;81;;;;;4;370;42;;;;
200601;2043;2;176;5;313670;1;1914;100;541;100;;;;;;529;7;3;;;4
200601;2043;2;189;5;313670;2;2000;40;1723;40;;;;;;208;9;2;2;;1
200601;2043;2;200;5;313670;1;1914;60;344;60;;;;;;299;16;;5;;
200601;2043;2;200;5;313670;2;2001;31;233;31;;1;;;;160;1;1;2;;1
200601;2043;2;234;5;313670;1;1913;81;889;81;;;;;1;428;71;;1;;
200601;2043;2;237;8;313670;1;1969;51;212;37;;;;;;222;6;;;;1
200601;2043;2;238;8;313670;1;1970;51;213;50;;;;;;216;8;1;1;;1
200601;2043;2;240;5;313670;1;1993;40;505;40;;;;;;195;21;;;;
200601;2043;2;266;2;313670;1;1973;81;740;80;;;;;;342;33;17;1;;
200601;2043;2;285;8;313670;1;1948;31;232;45;;;;;;269;17;7;;;
200601;2043;2;285;8;313670;2;1948;31;310;44;;;;;;251;10;8;;;
200601;2043;2;315;8;313670;1;1948;31;166;31;;;1;;;167;10;2;3;;1
200601;2043;2;315;8;313670;2;1948;31;208;30;;;1;;;169;11;2;;;
200601;2043;2;352;8;313670;1;1948;31;155;31;;;;;;135;1;;2;;
200601;2043;2;352;8;313670;2;1948;31;266;31;;;;;;139;12;;;;
200601;2043;2;397;8;313670;1;1968;31;181;31;;;;;;120;2;;3;;
200601;2043;2;404;5;313670;1;1953;160;4438;160;;;;;;959;78;;;;1
200601;2043;2;423;2;313670;1;2002;;;;;;;;;;;;33;;
200601;2043;2;429;1;313670;1;1913;81;689;81;;;;;2;397;40;;1;;1
200601;2043;2;435;2;313670;1;1965;40;263;40;;;;;;188;7;27;;;1
200601;2043;2;435;2;313670;2;1965;40;365;39;;;;;;179;34;;;;
200601;2043;2;465;7;313670;2;1992;40;583;40;;;;;6;242;8;17;2;;
200601;2043;2;471;8;313670;1;1970;51;307;49;;;;;;206;19;50;3;;2
200601;2043;2;514;5;313670;1;1948;60;465;60;;;;;2;246;28;1;1;;2
200601;2043;2;591;1;313670;1;2000;45;204;45;;;;;;127;1;3;;;
200601;2043;2;591;1;313670;2;2000;45;323;44;;;;;;250;40;;;;
200602;2043;2;2;1;313670;1;1988;;;;;;;;;206;20;11;1;;
200602;2043;2;2;1;313670;2;1999;;;;;;;;;222;11;14;3;;
200602;2043;2;47;5;313670;1;1992;;;;;;;;;239;26;4;;;1
200602;2043;2;49;8;313670;1;1970;;;;;;;;1;158;20;1;;;
200602;2043;2;83;1;313670;1;1997;;;;;;;;;121;18;;;;
200602;2043;2;83;1;313670;2;2003;;;;;;1;;3;116;2;1;;;
200602;2043;2;95;8;313670;1;1969;;;;;;;;;242;30;1;;;
200602;2043;2;100;8;313670;2;1948;;;;;;;;;186;30;;;;
200602;2043;2;113;1;313670;1;1958;;;;;;;;1;202;25;1;;;2
200602;2043;2;113;1;313670;2;2000;;;;;;;;;250;21;1;1;;1
200602;2043;2;144;1;313670;1;1914;;;;;;;;;505;53;4;;;
200602;2043;2;144;1;313670;2;1999;;;;;;;;;398;47;;;;
200602;2043;2;149;1;313670;1;1941;;;;;;;;;214;29;2;1;;
200602;2043;2;149;1;313670;2;1941;;;;;;;;2;186;9;9;;;
200602;2043;2;164;6;313670;1;1979;;;;;;;;1;365;37;;1;;1
200602;2043;2;176;5;313670;1;1914;;;;;;;;;542;9;1;2;;
200602;2043;2;189;5;313670;2;2000;;;;;;;;;217;22;;4;;
200602;2043;2;200;5;313670;1;1914;;;;;;;;;296;23;;2;;2
200602;2043;2;200;5;313670;2;2001;;;;1;;;;5;165;6;1;;;
200602;2043;2;234;5;313670;1;1913;;;;;;;;;440;35;;2;;
200602;2043;2;237;8;313670;1;1969;;;;;;;;;219;26;;;1;1
200602;2043;2;238;8;313670;1;1970;;;;;;;;;215;22;;2;;1
200602;2043;2;240;5;313670;1;1993;;;;;;;;2;196;20;;1;;
200602;2043;2;266;2;313670;1;1973;;;;;;;;;348;56;;;;
200602;2043;2;285;8;313670;1;1948;;;;;;;;;254;16;1;;;
200602;2043;2;285;8;313670;2;1948;;;;;;;;;275;14;4;2;;1
200602;2043;2;315;8;313670;1;1948;;;;;;;;;165;22;;;;
200602;2043;2;315;8;313670;2;1948;;;;;;;;;183;22;3;;;
200602;2043;2;352;8;313670;1;1948;;;;;;;;;128;12;;;;
200602;2043;2;352;8;313670;2;1948;;;;;;;;;166;11;1;3;;
200602;2043;2;397;8;313670;1;1968;;;;;;;;;105;1;1;;;
200602;2043;2;404;5;313670;1;1953;;;;;;;;;959;85;;1;;1
200602;2043;2;429;1;313670;1;1913;;;;;;;;;394;34;;;;
200602;2043;2;435;2;313670;1;1965;;;;;;;;;181;38;36;1;;
200602;2043;2;435;2;313670;2;1965;;;;;;;;;189;8;21;;;
200602;2043;2;465;7;313670;2;1992;;;;;;;;;231;26;2;;;
200602;2043;2;471;8;313670;1;1970;;;;;;;;;178;26;1;6;1;
200602;2043;2;514;5;313670;1;1948;;;;;;;;;245;33;3;2;;
200602;2043;2;591;1;313670;1;2000;;;;;;1;;5;177;22;17;;;
200602;2043;2;591;1;313670;2;2000;;;;;;;;;206;1;28;15;;
200701;2043;2;2;1;313670;1;1988;40;351;40;;;;;;223;14;1;9;;
200701;2043;2;2;1;313670;2;1999;40;505;40;;;;;;247;10;9;2;;1
200701;2043;2;47;5;313670;1;1992;51;640;51;;;;;;243;11;2;5;;1
200701;2043;2;49;8;313670;1;1970;30;164;30;;;20;;;184;14;;7;;1
200701;2043;2;83;1;313670;1;1997;30;276;30;;;;;;133;5;3;2;;
200701;2043;2;83;1;313670;2;2003;30;240;31;;;;;;116;4;;1;;
200701;2043;2;95;8;313670;1;1969;51;1050;51;;1;7;;;239;29;;17;;
200701;2043;2;100;8;313670;2;1948;40;200;40;;;22;;;207;19;1;8;2;
200701;2043;2;113;1;313670;1;1958;51;1020;51;;;;;1;207;18;;1;;
200701;2043;2;113;1;313670;2;2000;51;868;51;;;;;;250;20;10;;;
200701;2043;2;144;1;313670;1;1914;100;2120;100;;;;;;501;42;;7;;2
200701;2043;2;144;1;313670;2;1999;81;1434;81;;;;;;390;34;;6;;
200701;2043;2;149;1;313670;1;1941;40;183;40;;;;;;216;15;6;3;;
200701;2043;2;149;1;313670;2;1941;40;193;40;;;;;;217;2;2;4;;3
200701;2043;2;164;6;313670;1;1979;81;1346;81;;;3;;;366;75;2;2;;1
200701;2043;2;176;5;313670;1;1914;100;1016;100;;;;;;576;33;1;4;;2
200701;2043;2;189;5;313670;2;2000;40;1096;40;;;;;;216;11;1;5;;1
200701;2043;2;200;5;313670;1;1914;60;652;60;;;;;;300;8;2;7;;
200701;2043;2;200;5;313670;2;2001;30;221;30;;1;;;;186;10;3;1;;
200701;2043;2;220;1;313670;1;2007;25;62;25;;;;;;25;;;;;
200701;2043;2;234;5;313670;1;1913;81;1606;81;;;;;;491;29;;2;;
200701;2043;2;237;8;313670;1;1969;51;376;25;;4;;;;221;20;;2;;
200701;2043;2;238;8;313670;1;1970;51;324;51;;;7;;;213;6;11;13;;
200701;2043;2;240;5;313670;1;1993;40;884;40;;;;;;199;16;4;12;;
200701;2043;2;266;2;313670;1;1973;81;1350;81;;;;;;321;29;;1;13;
200701;2043;2;285;8;313670;1;1948;45;214;42;;;;;;282;2;2;1;;
200701;2043;2;285;8;313670;2;1948;45;286;45;;;6;;;268;12;3;3;;
200701;2043;2;315;8;313670;1;1948;30;121;30;;;22;1;;172;7;28;3;;
200701;2043;2;315;8;313670;2;1948;30;219;30;;1;4;1;;159;10;13;3;;
200701;2043;2;352;8;313670;1;1948;30;141;30;;;3;;;145;17;2;7;;
200701;2043;2;352;8;313670;2;1948;30;184;30;;;;1;;148;16;3;11;;
200701;2043;2;397;8;313670;1;1968;30;119;30;;;;;;134;7;2;2;;
200701;2043;2;404;5;313670;1;1953;160;9734;160;;;;;;956;80;;1;;
200701;2043;2;429;1;313670;1;1913;81;1358;81;;;;;;404;39;;;;
200701;2043;2;435;2;313670;1;1965;40;189;40;;;;;;203;9;;1;;
200701;2043;2;435;2;313670;2;1965;40;335;40;;;;;;175;25;1;9;;
200701;2043;2;465;7;313670;2;1992;40;557;40;;;;;;236;13;2;15;;1
200701;2043;2;471;8;313670;1;1970;22;273;55;36;;;;;251;18;;3;1;1
200701;2043;2;514;5;313670;1;1948;60;760;60;;;;;;242;31;2;1;;
200701;2043;2;591;1;313670;1;2000;45;188;45;;;;;;171;16;;;;
200701;2043;2;591;1;313670;2;2000;45;204;45;;;;;;236;14;11;5;;
200702;2043;2;2;1;313670;1;1988;;;;;;;;;206;26;1;5;;
200702;2043;2;2;1;313670;2;1999;;;;;;;;;240;16;5;1;;
200702;2043;2;47;5;313670;1;1992;;;;;;;;;250;28;2;11;;
200702;2043;2;49;8;313670;1;1970;;;;;;1;;;162;21;;11;;
200702;2043;2;83;1;313670;1;1997;;;;;;;;;120;11;7;2;3;
200702;2043;2;83;1;313670;2;2003;;;;;;;;;142;6;1;1;;
200702;2043;2;95;8;313670;1;1969;;;;;;29;;;251;44;;15;;2
200702;2043;2;100;8;313670;2;1948;;;;;;;;;181;21;;7;;
200702;2043;2;113;1;313670;1;1958;;;;;;;;;215;32;;8;;
200702;2043;2;113;1;313670;2;2000;;;;;;;;;256;30;5;;;1
200702;2043;2;144;1;313670;1;1914;;;;;;;;;510;55;1;6;;
200702;2043;2;144;1;313670;2;1999;;;;;;;;;390;31;1;7;;
200702;2043;2;149;1;313670;1;1941;;;;;;;;;201;23;1;2;;
200702;2043;2;149;1;313670;2;1941;;;;;;;;;209;6;1;9;;
200702;2043;2;164;6;313670;1;1979;;;;;;33;;;360;65;2;3;;
200702;2043;2;176;5;313670;1;1914;;;;;;;;;590;33;2;2;;
200702;2043;2;189;5;313670;2;2000;;;;;;;;;219;21;;10;;
200702;2043;2;200;5;313670;1;1914;;;;;;;;;314;20;1;13;;
200702;2043;2;200;5;313670;2;2001;;;;;1;;;;175;5;;5;;
200702;2043;2;220;1;313670;1;2007;;;;;;;;;24;;;1;;
200702;2043;2;234;5;313670;1;1913;;;;;;;;;495;29;9;2;;
200702;2043;2;237;8;313670;1;1969;;;;;;;;;190;30;6;11;;
200702;2043;2;238;8;313670;1;1970;;;;;;;;;209;8;13;13;;
200702;2043;2;240;5;313670;1;1993;;;;;;;;;201;18;;2;;
200702;2043;2;266;2;313670;1;1973;;;;;;;;;331;44;1;3;;
200702;2043;2;285;8;313670;1;1948;;;;;;;;;268;26;9;8;;
200702;2043;2;285;8;313670;2;1948;;;;;;;;;276;21;5;26;;1
200702;2043;2;315;8;313670;1;1948;;;;;;;;;160;27;2;6;;
200702;2043;2;315;8;313670;2;1948;;;;;;10;2;;179;17;5;10;;
200702;2043;2;352;8;313670;1;1948;;;;;;6;;;134;10;2;2;;
200702;2043;2;352;8;313670;2;1948;;;;;;3;;;161;17;1;8;;
200702;2043;2;397;8;313670;1;1968;;;;;;;;;119;3;1;8;;
200702;2043;2;404;5;313670;1;1953;;;;;;;;;958;79;;4;;
200702;2043;2;429;1;313670;1;1913;;;;;;;;;407;39;;;;1
200702;2043;2;435;2;313670;1;1965;;;;;;;;;174;28;8;16;;
200702;2043;2;435;2;313670;2;1965;;;;;;;;;185;4;;6;;1
200702;2043;2;465;7;313670;2;1992;;;;;;;;;226;49;2;1;;
200702;2043;2;471;8;313670;1;1970;;;;;;;;;225;18;1;9;;
200702;2043;2;514;5;313670;1;1948;;;;;;;;;257;28;4;;;
200702;2043;2;591;1;313670;1;2000;;;;;;;;1;195;10;;8;;1
200702;2043;2;591;1;313670;2;2000;;;;;;;;;210;23;8;7;;
200801;2043;2;2;1;313670;1;1988;41;304;41;;;;;1;220;25;2;1;;
200801;2043;2;2;1;313670;2;1999;41;421;42;;;;;;273;15;4;;1;
200801;2043;2;47;5;313670;1;1992;50;482;50;;;;;;248;27;2;1;;
200801;2043;2;49;8;313670;1;1970;31;157;31;;;;;;184;8;2;;;
200801;2043;2;83;1;313670;1;1997;31;259;32;;;;;;145;13;4;;;
200801;2043;2;83;1;313670;2;2003;31;216;32;;;;;;127;12;2;;;
200801;2043;2;95;8;313670;1;1969;50;1104;52;;1;;;;241;29;;2;;
200801;2043;2;100;8;313670;2;1948;41;148;41;;;10;;;212;18;2;;;
200801;2043;2;113;1;313670;1;1958;50;870;51;;;;;1;208;28;1;;;
200801;2043;2;113;1;313670;2;2000;44;628;51;;;;;;252;14;2;;;2
200801;2043;2;144;1;313670;1;1914;100;1934;102;;;;;;505;52;2;1;;
200801;2043;2;144;1;313670;2;1999;80;1306;83;;;;;;400;35;3;2;;1
200801;2043;2;149;1;313670;1;1941;41;162;41;;;;;1;223;18;1;1;;
200801;2043;2;149;1;313670;2;1941;41;155;41;;;;;;242;7;5;;;
200801;2043;2;164;6;313670;1;1979;80;1038;81;;;3;;;362;39;2;2;;
200801;2043;2;176;5;313670;1;1914;100;1230;107;;;;;1;572;20;9;;;
200801;2043;2;189;5;313670;2;2000;41;1008;42;;;;;;219;16;1;;;
200801;2043;2;200;5;313670;1;1914;60;618;63;;;;;;325;14;1;;;3
200801;2043;2;200;5;313670;2;2001;31;209;32;;;;;;209;4;3;;;
200801;2043;2;220;1;313670;1;2007;25;104;27;;;;;;49;;1;;;1
200801;2043;2;234;5;313670;1;1913;80;1546;81;;;;;2;460;36;3;;2;
200801;2043;2;237;8;313670;1;1969;50;238;37;;;6;;;194;18;2;1;1;
200801;2043;2;238;8;313670;1;1970;50;240;49;;;;;;218;7;6;1;;1
200801;2043;2;240;5;313670;1;1993;41;816;43;;;;;;198;18;;;;
200801;2043;2;266;2;313670;1;1973;80;1202;80;;;;;;325;37;4;2;;
200801;2043;2;285;8;313670;1;1948;46;145;45;;;6;;5;295;13;4;3;;
200801;2043;2;285;8;313670;2;1948;46;191;47;;;18;;;272;12;8;;;
200801;2043;2;315;8;313670;1;1948;31;125;31;;;15;;;175;11;5;1;;
200801;2043;2;315;8;313670;2;1948;31;143;31;;;1;;2;197;14;5;1;;1
